{140.2344172828004,36.5315063191019}
{140.2344380565964,36.5314926155300}
{140.2344597164930,36.5314803089741}
{140.2344821650439,36.5314693437353}
{140.2345053320045,36.5314596658792}
{140.2345290363450,36.5314512076927}
{140.2345531654946,36.5314439345640}
{140.2345775810958,36.5314378473587}
{140.2346021476109,36.5314329408389}
{140.2346267091939,36.5314292304979}
{140.2346511637283,36.5314267220838}
{140.2346754071585,36.5314254108473}
{140.2346994023968,36.5314253051980}
{140.2347231240898,36.5314264004844}
{140.2347466063348,36.5314287034703}
{140.2347698961704,36.5314322040051}
{140.2347930527152,36.5314368971668}
{140.2348161262654,36.5314427536261}
{140.2348391457817,36.5314497481520}
{140.2348621095779,36.5314578272197}
{140.2348850017335,36.5314669454780}
{140.2349077929470,36.5314770255331}
{140.2349304604262,36.5314880040158}
{140.2349529950681,36.5314997910180}
{140.2349754065959,36.5315123189607}
{140.2349977441358,36.5315254911448}
{140.2350200494006,36.5315392578572}
{140.2350423968091,36.5315535483087}
{140.2350648482102,36.5315683134235}
{140.2350874476682,36.5315835316123}
{140.2351102750181,36.5315991191313}
{140.2351333340408,36.5316150340203}
{140.2351566148031,36.5316313036311}
{140.2352038844179,36.5316647433597}
{140.2352520932327,36.5316993633780}
{140.2352765552932,36.5317170930486}
{140.2353012748939,36.5317350610909}
{140.2353262487054,36.5317532807160}
{140.2353514910120,36.5317717232886}
{140.2353770575234,36.5317903466441}
{140.2354029424432,36.5318091715879}
{140.2354291566551,36.5318281975563}
{140.2354556950477,36.5318474405525}
{140.2354825451255,36.5318669086084}
{140.2355096898508,36.5318866121472}
{140.2355371018668,36.5319065609916}
{140.2355647616929,36.5319267603273}
{140.2355926518125,36.5319472078446}
{140.2356207645829,36.5319679006278}
{140.2356490996629,36.5319888314985}
{140.2356776603521,36.5320099925913}
{140.2357064558076,36.5320313699618}
{140.2357354846575,36.5320529605415}
{140.2357647368706,36.5320747648614}
{140.2357942045139,36.5320967847804}
{140.2358238747682,36.5321190202040}
{140.2358537475766,36.5321414676128}
{140.2358838305973,36.5321641143697}
{140.2359141375592,36.5321869454157}
{140.2359446903078,36.5322099337796}
{140.2359755013947,36.5322330634358}
{140.2360065775996,36.5322563166406}
{140.2360379230118,36.5322796823120}
{140.2360695342114,36.5323031466419}
{140.2361014110976,36.5323267019272}
{140.2361335519506,36.5323503412788}
{140.2361659523510,36.5323740566772}
{140.2361986052192,36.5323978382847}
{140.2362314982202,36.5324216751396}
{140.2362646111884,36.5324455556207}
{140.2362979298196,36.5324694717953}
{140.2363314387518,36.5324934138962}
{140.2363651293775,36.5325173950058}
{140.2363989921976,36.5325414453574}
{140.2364330221847,36.5325655982062}
{140.2364672151359,36.5325898932053}
{140.2365015661395,36.5326143553532}
{140.2365360626036,36.5326390028896}
{140.2365707005571,36.5326638336951}
{140.2366054764352,36.5326888260782}
{140.2366403879049,36.5327139658308}
{140.2366754307631,36.5327392384338}
{140.2367106040409,36.5327646340014}
{140.2367459044298,36.5327901426151}
{140.2367813325553,36.5328157644582}
{140.2368168741413,36.5328414961693}
{140.2368525427839,36.5328673405590}
{140.2368883405660,36.5328932802454}
{140.2369242897666,36.5329193121222}
{140.2369603933309,36.5329454109539}
{140.2369966471094,36.5329715492895}
{140.2370330118710,36.5329976695808}
{140.2370694139437,36.5330237082552}
{140.2371057218709,36.5330495697855}
{140.2371418054435,36.5330751654765}
{140.2371774919483,36.5331003807587}
{140.2372126647806,36.5331251440306}
{140.2372472098260,36.5331493880441}
{140.2372810878817,36.5331730913917}
\n
